chrX	22373284	22374219	1748.776687
chr2R	20622667	20624202	1739.773002
chr3L	5139089	5140224	1733.413896
chr3R	30423434	30426169	1731.661534
chr3L	5563289	5564424	1715.592890
chr3L	8603589	8604724	1715.582460
chr2L	2374131	2376866	1698.745899
chr3L	7380989	7382524	1697.843251
chr3L	1884189	1885424	1697.809031
chr3R	30458734	30459869	1696.330781
chrX	2443584	2444619	1691.365568
chr3L	20525889	20527124	1680.124265
chr3R	8675634	8677369	1678.769312
chr2R	17091167	17092702	1668.138312
chr3L	5145589	5146724	1662.443580
chr3R	5086334	5089169	1661.261370
chr3R	11786234	11787569	1661.245408
chr3R	29122534	29124069	1661.242243
chr2R	17426567	17428202	1650.347195
chr3L	11097689	11099324	1644.878761
chr3L	18666789	18668024	1644.852061
chr3R	25334734	25335969	1643.782492
chr3R	23732534	23733869	1643.776902
chr2R	1512767	1516802	1632.707087
chr2R	10437267	10439102	1632.643543
chr2R	24947367	24949002	1632.636450
chr2L	3469531	3470666	1629.920785
chr3L	9358389	9359624	1627.313925
chr3R	22018834	22019669	1626.350958
chrM	8529	9064	1621.843847
chr2R	14156867	14158702	1614.988193
chr3R	8032334	8033869	1609.025186
chr3R	5861834	5862969	1609.011690
chrY	323314	324449	1606.630847
chr2L	16310231	16311566	1595.860255
chr2L	8516731	8518066	1595.858330
chr3L	1516489	1518524	1592.412934
chr3R	25680134	25681469	1591.728630
chr3R	15130634	15132369	1591.697352
chr2R	7698467	7700102	1579.864475
chr2R	24611167	24612402	1579.853843
chr2L	10516131	10517866	1578.923937
chr2L	19583631	19584866	1578.897089
chr3L	16418789	16420324	1575.045714
chr2L	18676631	18677966	1561.999100
chr2L	20090831	20091966	1561.995341
chr3L	17620989	17622524	1557.724252
chr3L	1646989	1648024	1557.698242
chr3R	19902834	19904069	1557.299573
chr2L	19425931	19427366	1545.148052
chr2R	15147167	15148602	1544.953239
chr2R	22060467	22062102	1544.940554
chr3R	23257434	23258969	1540.198434
chr3L	6093889	6095624	1523.284665
chr3L	8339889	8341724	1523.272423
chr3L	15498389	15499624	1523.269763
chr3R	13381334	13383169	1523.135470
chr2R	18425767	18427102	1510.298945
chr3L	19617789	19619524	1506.155122
chr3L	16351289	16352624	1506.129421
chr3R	7127534	7128869	1506.122811
chr2R	15573367	15574402	1493.057035
chr3R	19402734	19404169	1489.186236
chr3R	27238634	27239769	1489.175094
chr2R	12755667	12758402	1475.901950
chr3R	14879034	14880069	1472.282820
chrX	15084384	15086519	1467.499516
chr2L	3465831	3466666	1461.770757
chr2R	9121667	9122902	1458.780831
chr2R	16007067	16008402	1458.776295
chr3R	18021034	18022369	1455.468575
chrY	884514	885449	1446.092631
chr2R	21501267	21502602	1441.733551
chr2L	18973931	18975566	1428.884922
chr2L	9166031	9167266	1428.875732
chr2L	15750531	15751566	1428.850924
chr2R	7566267	7568002	1424.726072
chr3R	17151334	17152369	1421.992134
chr3L	15831889	15833124	1421.374904
chr3L	17352689	17353824	1421.367605
chr2L	3871831	3873166	1412.479008
chr2R	1521367	1523602	1407.850135
chr2R	16293867	16295002	1407.798591
chr3R	21269634	21270869	1405.354476
chr3L	9678589	9679724	1404.600706
chr2L	403631	404766	1396.161540
chrX	529484	530519	1394.996677
chr2R	6213567	6215602	1390.950211
chr2R	13982867	13984302	1390.937779
chrX	12011684	12012919	1377.059505
chr2R	13592267	13594302	1374.154991
chr3R	7123734	7125169	1372.270846
chr3R	31794234	31795369	1372.250929
chr3L	21031089	21032524	1354.673546
chr2L	16264731	16280466	1347.592920
chr2L	18702731	18704066	1347.570286
chr2L	5096131	5096966	1347.540541
chr2R	10066067	10067402	1340.726450
chr2R	10781667	10783402	1340.712691
chr3R	24134434	24135769	1339.400228
chr3R	29503134	29504469	1339.394826
chr3L	8633689	8634724	1338.147151
chr3L	11205589	11206724	1338.141448
chr2L	4980931	4982166	1331.491342
chr2L	8511331	8512466	1331.474247
chr3L	3197089	3198724	1321.706597
chr2L	1610631	1612066	1315.484422
chr2R	15308267	15309702	1307.578330
chr2R	9445567	9447302	1307.569770
chr2R	12631667	12633002	1307.564321
chr2R	19136367	19137902	1307.560566
chr3R	11796134	11797569	1306.796864
chrX	2149184	2150219	1305.959037
chrX	11886684	11887719	1305.953599
chr3L	19922989	19925424	1305.318868
chr3L	2373189	2374624	1305.314256
chr3L	360889	362124	1305.308878
chr3L	1798189	1799724	1305.308811
chr2L	5523331	5524866	1299.527422
chr2R	6872367	6873802	1291.098316
chr2R	13438467	13439802	1291.085335
chr3R	20007934	20009569	1290.598896
chr2L	19586631	19588266	1283.616127
chr3R	30179734	30180769	1274.446352
chr2L	20649231	20650666	1267.774911
chr3R	9266034	9267969	1258.384302
chr3R	24813534	24814869	1258.381839
chr3L	11552689	11555024	1256.536395
chr3L	17432789	17434424	1256.536305
chr2L	3456831	3457766	1252.012890
chrY	1642014	1642949	1251.128718
chr3R	10881734	10882969	1242.367684
chr3R	28335334	28336669	1242.366652
chr3R	5564334	5565569	1242.361434
chr3R	25594034	25594969	1242.355958
chr3R	27116234	27117269	1242.354557
chr2R	9206767	9208102	1242.048168
chr2R	15934267	15935602	1242.042845
chr2R	9137267	9139402	1242.041192
chr3L	11696289	11697924	1240.406472
chr3L	22287589	22289624	1240.398340
chr2L	9953831	9954866	1236.311418
chrX	2136684	2138319	1236.059341
chr3R	21660434	21662069	1226.426226
chr2R	7824867	7826702	1225.845818
chr3L	7328289	7330024	1224.338917
chr3L	19254289	19255824	1224.338148
chr2L	18943331	18944566	1220.684369
chr2L	10342131	10343466	1220.675723
chr3R	7248834	7250269	1210.533355
chr2R	18147567	18149002	1209.682921
chr3L	1334189	1335724	1208.343328
chr2L	3712631	3713966	1205.105465
chr2R	16141667	16143702	1193.612301
chr2R	7673367	7675202	1193.609177
chr2R	15990967	15993102	1193.606836
chr2L	16887831	16889266	1189.591928
chr2L	17483931	17484966	1189.579976
chr2L	16879131	16880066	1189.579546
chr3R	13710334	13711569	1178.973214
chr2R	16098167	16099502	1177.614087
chr2R	23697467	23698802	1177.610243
chr2R	24663967	24665102	1177.596180
chr3L	2780589	2782724	1176.537074
chr2L	6673231	6674666	1174.147284
chr2L	2216731	2217866	1174.138503
chrM	11929	13464	1164.917097
chr2R	16290967	16292202	1161.658177
chr2R	11279167	11280302	1161.655010
chr3L	2262289	2263424	1160.749353
chr3L	15507389	15510124	1160.747028
chr3L	11120289	11121424	1160.741357
chr2L	13203031	13204266	1158.756864
chr2L	6853631	6854766	1158.755855
chr3R	19647934	19649069	1147.677166
chr3R	9399334	9400569	1147.675806
chr2L	8212531	8213666	1143.446174
chr2L	540331	541366	1143.442502
chrX	19491784	19492919	1133.411846
chr2R	10812967	10814502	1129.991061
chr3L	1963789	1964924	1129.367438
chr2L	5206831	5209966	1128.236516
chr2L	15746531	15748266	1128.217342
chr2L	2978831	2979866	1128.187606
chr3R	31615634	31616869	1116.658565
chr3L	20375389	20376724	1113.785808
chr3L	681389	682524	1113.776251
chr3L	19928089	19929124	1113.775321
chr3R	19023534	19024569	1101.245282
chr3L	1557789	1559524	1098.273193
chr3R	25482434	25483769	1085.921127
chr3R	15195834	15197169	1085.915357
chr3R	10884934	10886169	1085.910363
chr3R	9515134	9516669	1085.910253
chr2R	23956967	23958002	1082.999877
chr2R	22513867	22514902	1082.994106
chr3L	11210189	11211424	1082.819153
chr3R	19147334	19148669	1070.652389
chr2L	12020331	12021366	1067.855550
chr2R	24343267	24344202	1067.476687
chr3L	19294189	19295424	1067.446875
chr3L	5135789	5136924	1067.435383
chr3R	17390834	17392169	1055.449815
chr3R	20020834	20022169	1055.447841
chr3R	11435134	11436169	1055.440766
chr2L	5906731	5907866	1052.960935
chr2L	3711331	3712366	1052.945582
chrX	11891684	11892519	1050.014127
chr3R	9037934	9039869	1040.325986
chr3R	29736434	29737469	1040.322708
chr3R	24289734	24290969	1040.317744
chr3L	9134289	9135124	1036.883054
chr3R	5563134	5564269	1025.259240
chr3R	18301334	18302169	1025.248438
chr2L	10743431	10744866	1023.341818
chr2L	10506531	10507666	1023.339514
chr2L	7181631	7182766	1023.337681
chr3L	12754489	12755824	1021.743664
chr2R	13229967	13231302	1021.385033
chr2R	8081567	8083702	1021.381233
chr2R	6035567	6037102	1021.374496
chr3R	15218334	15219869	1010.291134
chr2L	479531	481666	1008.644461
chr3L	15162989	15164124	1006.650066
chr3L	20474189	20475524	1006.649100
chr2R	22637167	22638802	1006.153613
chrX	15323184	15324119	1000.958735
chr3R	10871834	10873269	995.368487
chr3R	4802934	4804069	995.364332
chr2L	2992431	2993566	994.002622
chr3L	19895389	19898024	991.653379
chr2R	20670667	20671802	990.999909
chrX	15696884	15698319	984.782565
chr3R	10853834	10855069	980.529122
chr2L	13178931	13180066	979.439563
chr2L	12062631	12063766	979.437735
chr2L	17500731	17501666	979.426039
chr2R	6076067	6077602	975.931703
chr2R	24571267	24572402	975.925873
chrX	10085784	10087019	968.685054
chrX	17631684	17632919	968.677465
chrX	8899784	8900719	968.664242
chr3R	22361934	22363369	965.768309
chr3R	16146134	16147569	965.767229
chr3R	7246534	7247869	965.762367
chr3L	9072289	9073624	961.841991
chr3L	21679389	21680524	961.831708
chr2R	16772167	16773502	960.928214
chr2R	24782967	24784102	960.925242
chr2R	16102267	16103802	960.922883
chr2R	23964267	23965302	960.921460
chr3R	29722834	29723769	951.064655
chr3R	7902134	7903069	951.060043
chr2L	9430531	9431866	950.544639
chr2L	19758231	19759266	950.521497
chr3L	21196289	21197324	947.038525
chr3L	12266989	12268124	947.037535
chr3L	11487389	11488324	947.037048
chrX	1946984	1954819	936.727844
chrX	8251284	8252319	936.717744
chr3R	17148934	17150269	936.458068
chr3R	10415534	10416669	936.451008
chr3R	24049534	24051169	936.445392
chr2L	4973431	4974566	936.181007
chr2L	4949231	4950266	936.178837
chr2L	13780231	13781266	936.172692
chr2L	10988931	10989966	936.172305
chr2R	16010867	16012202	931.164952
chr2R	13953767	13954902	931.158303
chr2L	5519431	5520866	921.918620
chr3R	11231434	11232469	921.907733
chrX	6677684	6678819	920.877278
chrX	15139184	15140319	920.876715
chrX	3775784	3777619	920.873516
chr3L	17912289	17913324	917.687182
chr2L	8381731	8383566	907.710135
chr2L	3036831	3037966	907.706821
chr3R	16441034	16442369	907.446782
chrX	17849784	17850919	905.119748
chr3L	9838089	9839224	903.124935
chr2R	16196067	16197502	901.712346
chr2L	2987431	2988666	893.583313
chr2L	3812831	3813966	893.574040
chr2L	8997031	8997966	893.572407
chr3R	26057834	26059669	893.057010
chr3R	24659134	24660169	893.053273
chrX	15852884	15854119	889.454820
chr3L	4258889	4260124	888.646810
chr3L	19844589	19846024	888.646208
chr3L	11647989	11649124	888.640611
chr2R	11985067	11986502	887.099306
chr2R	10309467	10311102	887.096348
chr2R	24964767	24965802	887.086480
chr2R	20273967	20275102	887.086400
chr2R	15511367	15512202	887.077176
chr2L	6065331	6066566	879.525816
chr3R	18980434	18981869	878.752788
chr3R	8663534	8665069	878.748519
chr3R	31254434	31255669	878.747679
chr3R	31053434	31054569	878.741232
chr3L	17424489	17426424	874.248768
chr3L	12002689	12003724	874.233101
chr3L	10885289	10886524	874.229525
chr2R	10822667	10824202	872.563216
chr2R	17850267	17851602	872.560386
chr2R	11149567	11150902	872.558962
chr2R	15217167	15218302	872.558115
chr2R	23693567	23694602	872.555305
chr2R	15542167	15543202	872.552878
chr2L	16299131	16300766	865.553821
chr2L	19525931	19527266	865.552971
chr2L	19113931	19114966	865.546303
chr3R	9334434	9336269	864.509518
chr3R	11234734	11236969	864.509510
chr3R	25054034	25055369	864.506890
chr3R	7886534	7887569	864.506139
chr3R	11226334	11227269	864.501991
chr3L	9971589	9973224	859.930084
chr3L	3059389	3061324	859.922332
chr2R	17419367	17421902	858.109962
chr2R	17517667	17518702	858.103961
chr2L	4817731	4818666	851.637173
chr3R	22022334	22024069	850.352858
chr3R	5462634	5464969	850.350845
chr3R	18667434	18668369	850.345664
chr3L	3805989	3807224	845.666349
chr3L	4286489	4287724	845.660638
chr2R	21669467	21670602	843.734953
chr2R	9865067	9866202	843.734593
chr2R	16321667	16322902	843.734211
chr2R	24195167	24196102	843.730757
chr2L	105931	109366	837.827945
chr2L	8488531	8489466	837.812828
chr3R	14124934	14126269	836.272801
chr3L	1617689	1618824	831.492061
chr3L	18625289	18627224	831.491258
chr2R	14362567	14363502	829.436720
chrX	758684	759919	827.658921
chrX	12629284	12630819	827.655853
chrX	2731884	2733219	827.654186
chr3R	10045034	10046469	822.272562
chr3L	22727289	22728924	817.420498
chr3L	17907489	17908624	817.407717
chr2R	8950667	8952302	815.239674
chr2R	7061367	7062402	815.234405
chr2L	4462931	4465666	810.400927
chr3R	14326734	14328669	808.354467
chr3R	13698934	13700069	808.348393
chr3R	24151534	24152869	808.347785
chr3L	20360789	20362024	803.388069
chr2R	6741467	6743102	801.123717
chr2R	17585467	17586702	801.110444
chrX	21116584	21117619	797.290860
chrX	19565684	19566619	797.284624
chr2L	1727831	1730166	796.821737
chr2R	10807867	10810402	787.069798
chr2R	12692067	12693202	787.062275
chr2L	2146831	2147966	783.294966
chr2L	9616331	9617466	783.290904
chrX	13386984	13388519	782.267067
chrX	7010884	7011919	782.253646
chr3R	9046634	9049369	780.760381
chr3R	30599934	30602369	780.754420
chr2R	21295167	21297202	773.121404
chr2R	21311567	21313502	773.120648
chr2R	21060067	21061402	773.107420
chr2R	13214267	13215302	773.105760
chr2L	489931	490966	769.854682
chrX	9196084	9197019	767.313415
chrX	8156984	8158019	767.310990
chr3R	30021634	30023069	767.087481
chr3R	29748534	29750469	767.083833
chr3R	8823634	8824969	767.081842
chr3R	30056234	30057569	767.079383
chr3R	8012634	8014069	767.079359
chr3R	14512934	14514269	767.076487
chr3R	11407734	11408769	767.073461
chr3R	28695834	28696669	767.070167
chr3L	18620689	18623524	761.885460
chr3L	4020889	4022024	761.871967
chr3L	17426789	17427824	761.870621
chr2R	14152467	14153802	759.240854
chr2R	13034967	13035802	759.225369
chr2R	24762767	24763602	759.225317
chr3R	8030034	8031469	753.484789
chr3R	19026734	19029069	753.483088
chr3R	17647034	17648169	753.480905
chr3R	24129834	24130869	753.480815
chr2R	16229667	16231002	745.442005
chr2R	13219467	13220702	745.440507
chr2R	11885167	11886202	745.440387
chr3R	17079234	17081169	739.981270
chr3R	15371534	15372569	739.970607
chr2R	22374467	22376102	731.739029
chr2R	13238867	13239902	731.731675
chr2L	6561431	6562966	730.037318
chr2L	13387031	13388066	730.034942
chr2L	1710131	1710966	730.028024
chr3R	26875634	26877269	726.547963
chr3R	24188234	24189669	726.546449
chr3R	9710634	9711569	726.541188
chrX	5879284	5880819	723.072993
chrX	6770784	6771619	723.052015
chr3L	16574189	16575124	721.091893
chr2R	23553567	23554902	718.129617
chr2R	17781167	17782402	718.118044
chr2L	154831	155966	716.921817
chr3R	29806234	29807569	713.207628
chr3R	20821534	20822669	713.205112
chr3R	28326134	28327269	713.203693
chr3R	29802734	29803769	713.201532
chrX	20426484	20428119	708.510421
chrX	15332784	15334219	708.509974
chr3L	14631189	14633124	707.687608
chr2L	16248431	16259466	703.908735
chr2L	13365931	13368166	703.897222
chr2L	6047831	6049166	703.892191
chr2L	19126731	19127766	703.890584
chr2L	4850031	4850966	703.889091
chr3R	14885734	14887269	699.950072
chr3R	7912734	7914469	699.946152
chrX	19505484	19506619	694.054577
chr2R	22212267	22213602	691.157738
chr2R	17564467	17565402	691.152390
chr2L	20645131	20646366	690.947484
chr2L	2357031	2358066	690.945199
chr2L	3301931	3303566	690.944021
chr2L	3319531	3320366	690.937231
chr3R	24148434	24149769	686.778303
chr3R	12401234	12402369	686.775201
chr3R	22747134	22748269	686.772434
chr3L	689889	691224	681.100269
chr3L	16586489	16587724	681.099887
chrX	12750484	12752819	679.698767
chrX	4679184	4680319	679.693497
chrX	8143384	8144319	679.684262
chr2L	8514431	8515766	678.084747
chr2L	8042831	8043966	678.079089
chr2R	9546067	9547702	677.799950
chr3L	2773589	2774724	667.945686
chr3L	22878589	22879424	667.936813
chr3L	10693789	10694524	667.932016
chr2L	18604631	18605566	665.297930
chr2L	10356331	10357266	665.297778
chr2R	14216267	14217802	664.546953
chr2R	24056667	24058002	664.544635
chr2R	13204867	13207302	664.543326
chr3R	9573434	9574769	660.695082
chr3R	30045834	30047069	660.694156
chr3R	21878234	21879169	660.690160
chr3R	19094434	19095369	660.688572
chr3R	16614034	16614869	660.686526
chr3L	6082489	6083224	654.864976
chr2L	16231031	16232666	652.620381
chr2L	13286131	13287366	652.614346
chr2L	15005331	15006266	652.606294
chr2L	21794631	21795566	652.604106
chr2R	19395167	19396902	651.383573
chr2R	17726467	17727502	651.370574
chr2R	19670267	19671302	651.369354
chrX	2619384	2620319	651.278086
chr3R	27273034	27275469	647.787745
chr3R	29254834	29256069	647.783578
chr3L	11169289	11170824	641.901945
chr3L	8299589	8301224	641.899453
chr3L	12849489	12850724	641.898034
chr2L	4945031	4946166	640.001255
chr2L	9894631	9895766	640.000311
chr2R	6667067	6670102	638.302863
chr2R	11283667	11284702	638.291755
chr2R	9098067	9099002	638.290701
chr2R	12452267	12453602	638.286624
chrX	7937384	7938819	637.236061
chrX	487284	488519	637.232695
chrX	796184	797219	637.229681
chrX	3935984	3936819	637.223290
chr3R	11741234	11742769	634.967691
chr3L	20432089	20433424	629.010352
chr3L	11814989	11816024	629.004976
chr2L	21108331	21109466	627.482149
chr2L	8437031	8438766	627.479219
chr2L	12436131	12436966	627.473067
chr2R	18850067	18851502	625.313459
chrX	19179384	19180519	623.283354
chrX	8689684	8690819	623.276775
chr3R	31404234	31405369	622.234634
chr3L	291789	292924	616.211311
chr2L	2574531	2575666	615.050392
chr2L	3039531	3040666	615.049437
chr2R	9593767	9595002	612.413011
chr2R	20278467	20279702	612.412722
chr2R	8156267	8157102	612.405982
chr3R	29033534	29034869	609.596409
chr3R	24530034	24531069	609.595211
chr3R	9245434	9246569	609.593978
chr3R	22467634	22468669	609.593673
chr3R	25247134	25248369	609.592355
chrX	15733484	15734719	609.437672
chrX	7966884	7968619	609.436125
chrX	11339384	11340419	609.434242
chrX	2703584	2704319	609.425088
chrY	3652714	3653349	603.799532
chr3L	12500989	12502324	603.508163
chr2L	8071231	8072166	602.696794
chr2R	24573967	24575302	599.615604
chr2R	22853467	22854602	599.607574
chr3R	31804734	31805869	597.045157
chr3R	15356834	15357769	597.044667
chr3R	6658934	6660569	597.041267
chrX	21367384	21370019	595.703051
chrX	1374984	1375919	595.694983
chr3L	11096089	11097124	590.897179
chr3L	8177989	8178924	590.894020
chr3L	13442189	13443024	590.891930
chr2L	23368631	23370366	590.453530
chr2L	4333031	4334366	590.446889
chr2L	13835031	13835966	590.443016
chr2R	6662667	6663802	586.910963
chr3R	5622434	5625169	584.593488
chr3R	9755934	9757069	584.590169
chrX	1341684	1342719	582.066818
chr3L	8953089	8955124	578.381420
chr3L	18868789	18870024	578.379813
chr2L	21153531	21154866	578.280960
chr2L	12721731	12722866	578.278574
chr2L	4794331	4795066	578.269676
chr2R	19225067	19227602	574.308094
chr2R	9144567	9145702	574.295337
chr2R	7668567	7669502	574.293495
chr2R	13222167	13224702	574.291567
chr3R	23757834	23758969	572.229638
chr3R	13366534	13367269	572.221231
chrX	13738984	13740219	568.550828
chrX	8436284	8437719	568.550401
chrX	10767184	10768619	568.547773
chrX	2344184	2345119	568.538208
chr2L	4197631	4198666	566.202526
chr2L	18606531	18607366	566.197672
chr2L	2236531	2237366	566.194111
chr3L	3394689	3395724	565.957509
chr2R	23560167	23561202	561.786190
chr2R	12138367	12139202	561.779644
chr3R	19640834	19641969	559.959553
chr3R	15963034	15964369	559.956749
chrX	6660984	6662919	555.140547
chrX	3484984	3486119	555.138633
chr2L	8685431	8686866	554.225411
chr2L	17384831	17386066	554.219378
chr2L	8521431	8522466	554.218680
chr2L	9921331	9922266	554.213520
chr3L	21304089	21305424	553.634188
chr3L	9967889	9969024	553.631516
chr3L	16099789	16100824	553.631194
chr2R	18612467	18613802	549.372502
chr3R	5367434	5368769	547.789863
chr3R	4311234	4312369	547.783928
chr3R	26055134	26055969	547.780240
chr2L	6612331	6613266	542.321411
chr2L	1164131	1164966	542.321358
chr2L	1502531	1503366	542.319632
chrX	5899384	5900719	541.832485
chrX	6823984	6824919	541.830058
chr3L	19907789	19910424	541.406315
chr3L	2599089	2600824	541.404965
chr3L	6957589	6958824	541.402902
chr3L	15580289	15581324	541.402790
chr3L	4186389	4187324	541.398992
chrY	1418514	1422449	538.943880
chrY	955714	956549	538.702695
chr2R	23967467	23968702	537.061138
chr2R	24173767	24175302	537.060300
chr2R	18796067	18797302	537.060071
chr2R	15678367	15680402	537.059187
chr2R	16828167	16829502	537.055443
chr2R	7463067	7464002	537.053762
chr3R	9747134	9748669	535.708449
chr3R	18677234	18678369	535.707102
chr3R	21126734	21128269	535.706726
chr3R	22613434	22614369	535.704619
chr3R	15786534	15787369	535.703782
chr3R	10862734	10863669	535.702376
chr4	696635	697470	533.562062
chr2L	10728631	10729466	530.520913
chr2L	8196531	8197366	530.519799
chr3L	20383889	20385124	529.272797
chr3L	14410289	14411324	529.272136
chr3L	4107989	4109824	529.271747
chr3L	10630789	10631724	529.268381
chrX	21052884	21054919	528.652126
chrX	4929884	4930619	528.639387
chr2R	23712767	23714202	524.841877
chr2R	13484867	13486002	524.839832
chr2R	24661167	24662102	524.834750
chr3R	28844534	28845769	523.726010
chr3R	24829634	24830669	523.723732
chr3R	21864934	21865869	523.722200
chr3R	15264734	15266269	523.721872
chr3R	4196934	4197669	523.718050
chr2L	23371031	23373166	518.832100
chr2L	20074931	20076166	518.825287
chr2L	13182231	13182966	518.811466
chr3L	18867589	18868424	517.233232
chr3L	17035389	17036224	517.231570
chr2R	24942267	24943202	512.719799
chr2R	14847967	14848802	512.714684
chr3R	15137934	15141269	511.845681
chr3R	19863834	19865569	511.843668
chr3R	16263634	16264869	511.842624
chr3R	15229134	15230069	511.837496
chr3R	4654434	4655169	511.834274
chr2L	9938231	9939466	507.207562
chr3L	19793089	19794524	505.303554
chr3L	6703289	6704024	505.292062
chrX	11716184	11717519	502.614979
chrX	13783184	13784119	502.604380
chrX	5916584	5917419	502.601935
chr2R	15127967	15129402	500.712171
chr2R	10420767	10422002	500.709686
chr2R	19491567	19492802	500.707034
chr3R	8303534	8304869	500.054873
chr3R	24053834	24054969	500.053622
chr3R	31588334	31589169	500.052520
chr2L	16246331	16248366	495.704896
chr2L	10488431	10489366	495.693531
chr2L	20096831	20097866	495.693345
chr2L	5724331	5725166	495.689957
chr3L	21616889	21618224	493.472500
chr3L	22863589	22865624	493.468771
chrX	12611184	12612619	489.769936
chrX	10595784	10596819	489.764152
chrX	7336184	7337619	489.763281
chrX	2184384	2185319	489.762147
chr2R	17406367	17407802	488.796958
chr2R	6613167	6614502	488.795397
chr2R	24606767	24607702	488.792754
chr2R	21024767	21025702	488.790909
chr2R	22075567	22076402	488.789427
chr3R	5591134	5592369	488.370003
chr3R	16337934	16339069	488.368728
chr3R	5112934	5113769	488.364667
chr2L	8942931	8943766	484.270988
chr2L	19529931	19530666	484.267007
chr3L	9435189	9436024	481.731596
chr3L	12794489	12795224	481.729548
chrX	1943384	1946619	477.043572
chr2R	21496767	21497802	476.983648
chr3R	20592134	20593469	476.784917
chr3R	9033234	9034569	476.783944
chr3L	11251789	11252924	470.107514
chr3L	22266089	22267024	470.104485
chr3L	8091389	8092224	470.102049
chr3R	15350434	15351669	465.301490
chr3R	16646034	16647669	465.300141
chr3R	23669434	23670469	465.298576
chr3R	12016634	12017669	465.294618
chr3R	17733234	17733869	465.289701
chr2R	11631567	11633002	465.280854
chr2R	18094967	18095902	465.279002
chrX	19478984	19480819	464.427998
chrX	16288084	16289119	464.425024
chrX	1460384	1461219	464.420535
