chr3R	30021134	30023769	267.861833
chr3R	10880834	10884469	267.861635
chr3R	16145534	16148269	267.861535
chr3R	29502334	29504969	267.861514
chr2R	15572467	15575102	264.390406
chr2R	15933167	15936302	264.390367
chr2R	11278367	11281102	264.390297
chr2R	18146667	18149502	264.390286
chr2R	7919867	7924702	264.390099
chr2R	6034967	6037802	264.389785
chr2R	16101767	16104702	264.389484
chr3L	1645589	1648724	260.819683
chr3L	8632889	8635724	260.819545
chr3L	12753389	12756524	260.819540
chr2L	8211431	8214266	259.557284
chrX	17630784	17633719	259.482048
chrX	21052384	21055619	259.481936
chrX	10085184	10087919	259.481857
chrX	6676884	6679719	259.481651
chrX	7936484	7939419	259.481413
chr3R	17384534	17387469	258.650694
chr3R	14878134	14880869	258.650593
chr3R	24133634	24136369	258.650465
chr3R	11230234	11232869	258.650342
chr3R	28887434	28890369	258.650323
chr3R	26055434	26059969	258.650249
chr2R	10308967	10311502	255.041091
chr2R	24662567	24665902	255.040825
chr3L	11119189	11123024	251.619906
chr3L	11209289	11212324	251.619865
chr3L	5144889	5147424	251.619529
chr3L	22863289	22865324	251.619152
chr2L	13202331	13205266	250.654445
chr2L	3301531	3303966	250.654023
chr2L	5944731	5949466	250.653992
chr2L	8510531	8513766	250.653955
chr2L	10742831	10745166	250.653933
chr3R	10871434	10873969	249.567407
chr3R	9333734	9336869	249.567321
chr3R	31614934	31617969	249.567321
chr3R	24048734	24051669	249.567298
chr3R	10884734	10887169	249.567250
chr3R	19026534	19029069	249.567055
chr3R	9754434	9758169	249.566918
chrX	13385884	13389119	249.431986
chrX	12628684	12631419	249.431412
chrX	19490884	19493919	249.431325
chrX	5878784	5881319	249.431072
chrX	1922184	1929519	249.430644
chr2R	16827967	16831202	245.825456
chr2R	16010367	16013302	245.825454
chr2R	15677867	15680602	245.825332
chr2R	13952967	13955702	245.825303
chr2R	23955967	23958602	245.825269
chr2R	16771467	16774302	245.825250
chr3L	4258089	4261224	242.551634
chr3L	680289	683224	242.551526
chr3L	19844089	19847024	242.551408
chr3L	19907389	19910824	242.551384
chr3L	2261589	2264224	242.551073
chrY	1447214	1451049	241.899254
chrY	1640914	1643649	241.893782
chr2L	2986631	2989466	241.875126
chr2L	6852931	6855266	241.874960
chr3R	24289034	24291869	240.613751
chr3R	5622134	5625369	240.613629
chr3R	30055534	30058369	240.613383
chr3R	22017734	22020469	240.613339
chr3R	29236134	29238569	240.613304
chr3R	11740734	11743269	240.613303
chr3R	29735834	29737869	240.613283
chr3R	19022734	19025869	240.613266
chr3R	25593434	25595969	240.613148
chrX	757884	760519	239.534778
chrX	15696284	15698719	239.534759
chrX	3775084	3778219	239.534734
chrX	1963684	1966119	239.534605
chr2R	23552367	23556302	236.744855
chr2R	19394767	19397602	236.744669
chr2R	11983867	11987302	236.744628
chr2R	17516667	17519602	236.744577
chr2R	15216467	15219302	236.744433
chr2R	24173467	24176102	236.744430
chr2R	11148867	11151302	236.744424
chr2R	14151467	14154402	236.744252
chr2R	11630467	11637102	236.744201
chr3L	14630789	14633824	233.616279
chr3L	11204589	11207724	233.616063
chr3L	4107589	4110024	233.615442
chr3L	18625089	18627424	233.615366
chr3L	14409489	14411924	233.615364
chr3L	20822889	20824824	233.615121
chr2L	154231	157066	233.222749
chr2L	6560931	6563566	233.222560
chr2L	2215831	2218566	233.222338
chr2L	20648531	20651266	233.222166
chr2L	6047231	6049966	233.222072
chr3R	8662834	8665569	231.790874
chr3R	19647334	19649869	231.790852
chr3R	27115534	27118069	231.790839
chr3R	25053234	25056269	231.790831
chr3R	10852834	10856269	231.790831
chr3R	10043734	10046969	231.790736
chr3R	17390334	17392869	231.790660
chrX	15851984	15854819	229.795272
chrX	5694784	5697319	229.795128
chrX	528584	531219	229.795118
chrX	2731184	2733719	229.794845
chrX	17848884	17851619	229.794644
chr2R	9864067	9867002	227.800232
chr2R	21668767	21671302	227.800230
chr2R	10822067	10824902	227.799883
chr2R	24963867	24966402	227.799812
chr3L	11168589	11171324	224.815114
chr3L	2598489	2601224	224.815084
chr3L	15161889	15164524	224.814986
chr3L	19927489	19930024	224.814972
chr3L	8952689	8956224	224.814786
chr2L	10505631	10508466	224.697523
chr2L	12062231	12064666	224.697230
chr2L	5905931	5908466	224.697172
chr2L	6064531	6067166	224.696714
chr3R	20020234	20022769	223.101082
chr3R	11434634	11436769	223.100782
chr3R	14124134	14126869	223.100778
chrX	15732384	15734719	220.213686
chr2R	13218967	13225302	218.994215
chr2L	2991531	2994166	216.301623
chr2L	2977831	2980666	216.301325
chr2L	2145931	2148566	216.301288
chr2L	16878431	16880866	216.301251
chr2L	539631	542066	216.301241
chr2L	4972631	4975566	216.301230
chr2L	3456131	3458266	216.301104
chr3L	20184989	20187524	216.150741
chr3L	4285689	4288424	216.150739
chr3L	12266189	12268324	216.150231
chrY	883514	886449	215.573254
chrY	558114	560749	215.560236
chr3R	8012034	8015069	214.545654
chr3R	13709634	13711969	214.545508
chr3R	24151434	24153669	214.545392
chr3R	30178434	30181269	214.545391
chrX	7966284	7969019	210.793536
chrX	6660584	6663019	210.793491
chrX	2148484	2151019	210.793252
chr2R	16320867	16323702	210.328742
chr2R	18849567	18852102	210.328737
chr2R	22373567	22376402	210.328547
chr2R	6661567	6663602	210.328451
chr2R	7060467	7063202	210.328442
chr2R	22512967	22516002	210.328396
chr2R	17849667	17852402	210.328393
chr2R	20669867	20672502	210.328370
chr2R	24342367	24344902	210.328369
chr2R	24570567	24575802	210.328114
chr2R	24781567	24785002	210.328102
chr2L	13779531	13782266	208.036282
chr2L	5095131	5097566	208.036208
chr2L	19525431	19527766	208.036156
chr2L	18605031	18607066	208.036087
chr2L	9953131	9955666	208.036009
chr2L	20644831	20647166	208.035879
chr2L	17483431	17485666	208.035836
chr2L	15750231	15752166	208.035688
chr3L	1617189	1619424	207.624526
chr3R	8822934	8825669	206.126908
chr3R	24187334	24189869	206.126817
chr3R	7886134	7888469	206.126652
chr3R	9031834	9034969	206.126595
chr3R	29805834	29808169	206.126503
chr3R	20821034	20823569	206.126490
chr3R	14885134	14887469	206.126436
chr3R	24147934	24150069	206.126418
chr2R	17584867	17587202	201.805040
chr2R	23967267	23969502	201.804753
chr2R	24056467	24058702	201.804433
chrX	15322084	15324719	201.537337
chrX	19478884	19481419	201.537316
chrX	359284	361819	201.537311
chrX	15138584	15140819	201.536691
chr2L	13177731	13180266	199.903784
chr2L	9567931	9570466	199.903357
chr3L	21678989	21681424	199.238631
chr3L	3805489	3807724	199.238527
chr3L	16585589	16588624	199.238460
chr3L	8298189	8301424	199.238397
chr3L	5134989	5137024	199.238238
chr3L	9837289	9840124	199.238117
chr3R	11748534	11751369	197.845904
chr3R	9573034	9575769	197.845704
chr3R	7912334	7914969	197.845678
chr3R	20591634	20594469	197.845674
chr3R	15963034	15965369	197.845636
chr3R	30386834	30389369	197.845626
chr3R	16645334	16648469	197.845543
chr3R	29722334	29724669	197.845500
chr3R	4310234	4312769	197.845499
chr3R	31052834	31055169	197.845481
chr3R	25901134	25903169	197.845476
chr2R	14215767	14218202	193.425816
chr2R	15128267	15130102	193.425687
chr2R	23692767	23695102	193.425532
chr2R	14525467	14527502	193.425402
chr2R	21059567	21061902	193.425399
chr2R	20996367	20998902	193.425362
chr2R	23712567	23714902	193.425112
chrX	15332284	15334619	192.447391
chrX	20425984	20428719	192.447270
chrX	11714984	11718019	192.447119
chrX	10766784	10769119	192.447045
chrX	8435884	8438019	192.446986
chrX	486784	489119	192.446953
chr2L	7181031	7183566	191.905142
chr2L	8436731	8438966	191.904743
chr2L	3812031	3814666	191.904623
chr2L	13386331	13388266	191.904538
chr2L	489431	491966	191.904536
chr2L	19757631	19759566	191.904244
chr3L	12001789	12004124	190.994387
chr3L	20430889	20433724	190.994307
chr3L	11647489	11649724	190.994294
chr3L	17906689	17909324	190.994177
chr3L	20383089	20385424	190.994121
chr3L	2772989	2775224	190.994012
chr3L	3191489	3193724	190.994007
chr3L	19792589	19795324	190.993981
chr3L	11251789	11254324	190.993972
chr3L	21616689	21618824	190.993858
chrY	84114	87049	190.035347
chrY	195014	198249	190.033309
chrY	3561314	3564049	190.030601
chr3R	29253834	29256669	189.704547
chr3R	10414734	10417169	189.704403
chr3R	5611034	5613669	189.704356
chr3R	30045134	30047569	189.704282
chr3R	18300434	18302569	189.704240
chr3R	19863434	19865769	189.704218
chr3R	16337434	16339669	189.704191
chr3R	21126234	21128669	189.704128
chr2R	19423467	19425802	185.192213
chr2R	7654067	7656802	185.192202
chr2R	9143667	9146502	185.192133
chr2R	23963867	23966902	185.191736
chr2L	8685031	8687166	184.041951
chr2L	16325231	16327566	184.041843
chr2L	13285431	13287466	184.041802
chr2L	4948731	4950566	184.041624
chr2L	3029031	3030966	184.041587
chr2L	3465131	3467266	184.041582
chr2L	19125931	19128466	184.041520
chr2L	3036431	3039566	184.041485
chr2L	12019731	12021766	184.041364
chrX	653884	656219	183.526610
chrX	8898884	8901619	183.526415
chrX	7335284	7338119	183.526332
chrX	11338684	11341019	183.526129
chrX	19178684	19180919	183.525903
chr3L	10884589	10886824	182.893978
chr3L	689489	692124	182.893972
chr3L	14784189	14787024	182.893954
chr3L	21303389	21305324	182.893874
chr3L	12500589	12503124	182.893837
chr3L	22266089	22268224	182.893761
chr3L	16099489	16101624	182.893754
chr3L	21838989	21841624	182.893723
chr3L	17911589	17913624	182.893623
chr3L	1312189	1314624	182.893606
chr3L	21195789	21198024	182.893532
chr3L	1545589	1548724	182.893404
chr3R	9746434	9749369	181.705038
chr3R	9872834	9875669	181.705037
chr3R	7901534	7903769	181.704976
chr3R	16280234	16282369	181.704960
chr3R	12400634	12403069	181.704919
chr3R	28844134	28846069	181.704823
chr3R	16262734	16265169	181.704805
chr3R	13698534	13700569	181.704800
chr3R	6658234	6661369	181.704760
chr3R	9245034	9247069	181.704741
chr2R	18611867	18614902	177.107362
chr2R	8155767	8157802	177.107103
chr2R	17405967	17408002	177.106983
chr2R	21701967	21703902	177.106975
chr2R	16229167	16231102	177.106957
chr2R	20273467	20275402	177.106922
chr2R	14362767	14364302	177.106727
chr2R	13213867	13216002	177.106672
chr2L	10988331	10990566	176.316599
chr2L	2574331	2575866	176.316112
chr2L	9698731	9700966	176.316045
chr2L	8042431	8044366	176.316001
chr3L	7356489	7361424	174.939470
chr3L	22877589	22880024	174.939421
chr3L	4020489	4022624	174.939398
chr3L	17998689	18001324	174.939344
chr3L	19805889	19808624	174.939316
chr3L	20360389	20362724	174.939309
chr3L	3784289	3787224	174.939255
chr3L	10858589	10860824	174.939081
chr3L	3070789	3072724	174.938903
chrX	8143684	8145619	174.776962
chrX	4678684	4680619	174.776680
chrX	796084	798019	174.776428
chr3R	31607234	31611069	173.849155
chr3R	24658334	24660669	173.849063
chr3R	29033234	29035469	173.848955
chr3R	5669334	5672669	173.848835
chr3R	9710034	9712269	173.848659
chr2R	22211567	22214102	169.172045
chr2R	19669367	19671702	169.171967
chr2R	9545367	9548302	169.171946
chr2R	17725967	17728302	169.171918
chr2R	11283367	11285402	169.171807
chr2R	13484167	13486402	169.171806
chr2R	11884667	11886802	169.171697
chr2R	19491467	19493502	169.171604
chr2R	12451867	12453702	169.171561
chr2R	10420867	10423002	169.171454
chr2R	13238667	13240202	169.171332
chr2L	12434831	12437166	168.730614
chr2L	21152931	21155566	168.730597
chr2L	4332631	4334866	168.730535
chr2L	6061531	6063366	168.730507
chr2L	2356331	2358266	168.730487
chr2L	9615731	9617866	168.730444
chr2L	4944631	4946366	168.730307
chr2L	20074331	20076566	168.730080
chr2L	13547931	13549666	168.729893
chr3L	14758789	14761624	167.132572
chr3L	9967289	9969224	167.132570
chr3L	17531289	17533224	167.132532
chr3L	11245989	11248124	167.132529
chr3L	21827389	21829624	167.132434
chr3L	9456189	9458424	167.132420
chr3L	3394189	3396424	167.132413
chrX	8250784	8252819	166.202445
chrX	7010184	7012819	166.202358
chrX	6090384	6092219	166.202224
chrX	3483784	3486419	166.202081
chrX	19565184	19567019	166.202000
chrX	12611084	12612819	166.201974
chrX	13738484	13740619	166.201968
chrX	2618884	2620419	166.201858
chr3R	15370834	15373169	166.138774
chr3R	29802034	29804069	166.138647
chr3R	5590634	5592969	166.138644
chr3R	22746334	22748569	166.138588
chr3R	22612634	22614769	166.138502
chr3R	23757434	23759669	166.138439
chr3R	31403634	31405169	166.138212
chr2R	24941167	24943702	161.389113
chr2R	17563967	17565802	161.389100
chr2R	24194667	24197002	161.389030
chr2R	18179267	18181302	161.388970
chr2R	8067567	8069502	161.388933
chr2R	17456667	17461202	161.388924
chr2R	22933967	22936102	161.388895
chr2R	18795767	18797702	161.388750
chr2L	21107931	21109766	161.285719
chr2L	21308331	21310666	161.285715
chr2L	9937731	9939766	161.285635
chr2L	17383931	17386266	161.285608
chr2L	17500131	17502066	161.285457
chr2L	8520931	8522766	161.285290
chr2L	6786631	6788366	161.285246
chr2L	12721631	12723266	161.285203
chr2L	3039931	3041166	161.284905
chr3L	8765589	8767524	159.475854
chr3L	11486589	11489124	159.475749
chr3L	15579589	15581924	159.475596
chr3L	291489	293724	159.475486
chr3R	23921834	23923869	158.575956
chr3R	15349734	15352269	158.575811
chr3R	8303134	8305169	158.575702
chr3R	18676734	18678969	158.575697
chr3R	18667034	18669069	158.575674
chr3R	15356334	15358169	158.575654
chr3R	17646434	17648769	158.575636
chr3R	15264434	15266769	158.575633
chr3R	12626534	12628769	158.575613
chr3R	24529434	24531569	158.575612
chr3R	28325634	28327869	158.575601
chr3R	11407534	11409569	158.575558
chr3R	5367834	5369269	158.575521
chr3R	15093534	15095069	158.575408
chrX	2261784	2263619	157.804999
chrX	19505084	19507219	157.804972
chrX	4321684	4324019	157.804890
chrX	16287084	16289019	157.804737
chrX	8156384	8158119	157.804715
chrX	7094984	7096819	157.804633
chrX	2183784	2185519	157.804568
chrX	5898784	5901219	157.804468
chrX	8036884	8038319	157.804406
chrX	12909284	12910619	157.804313
chr2L	19113531	19115366	153.983603
chr2L	9894531	9896666	153.983595
chr2L	8996331	8998466	153.983595
chr2L	10200031	10202166	153.983551
chr2L	8162331	8164166	153.983545
chr2L	10355731	10357566	153.983463
chr2L	4849831	4851466	153.983419
chr2L	15005031	15006666	153.983392
chr2R	9592767	9595402	153.761162
chr2R	6612367	6614802	153.761139
chr2R	9097067	9099302	153.761005
chr2R	21713567	21715802	153.760921
chr2R	20278067	20279702	153.760847
chr2R	24779367	24781002	153.760833
chr2R	10123567	10125802	153.760830
chr2R	14854167	14856102	153.760616
chr2R	9045167	9046402	153.760328
chr2R	17780567	17781702	153.760172
chr3L	12849089	12851324	151.970977
chr3L	9421989	9424424	151.970799
chr3L	5365089	5366924	151.970756
chr3L	5769389	5771924	151.970744
chr3L	6957189	6958924	151.970712
chr3L	8359589	8361024	151.970679
chr3L	8176589	8178124	151.970481
chr3L	22741089	22742324	151.970443
chr3R	19093334	19096069	151.162540
chr3R	13982334	13984669	151.162519
chr3R	8715234	8717569	151.162491
chr3R	23994934	23996769	151.162436
chr3R	11759834	11762669	151.162407
chr3R	22467534	22469169	151.162347
chr3R	23533234	23534869	151.162320
chr3R	22410134	22411869	151.162314
chr3R	5516634	5518469	151.162295
chr3R	24129634	24131169	151.162177
chrX	11569984	11571719	149.588069
chrX	13128784	13131019	149.588042
chrX	8092084	8094119	149.587996
chrX	13639984	13641819	149.587973
chrX	9195584	9197519	149.587918
chrX	11350284	11352019	149.587825
chrX	2269784	2271319	149.587801
chrX	7704684	7706319	149.587678
chrX	4929784	4931119	149.587590
chrX	22373184	22374419	149.587568
chrX	11892184	11893419	149.587372
chr2L	10487931	10489866	146.826804
chr2L	4998231	4999766	146.826711
chr2L	8071131	8072366	146.826444
chr2L	8488231	8489766	146.826417
chr2L	283031	284366	146.826301
chr2R	9423467	9426602	146.289373
chr2R	10109867	10111702	146.289347
chr2R	14656667	14658602	146.289300
chr2R	16014767	16017702	146.289224
chr2R	23559867	23561602	146.289191
chr2R	11639167	11641302	146.289076
chr2R	11618467	11619902	146.289016
chr2R	9954567	9956202	146.289014
chr2R	14669267	14670502	146.288986
chr2R	18657067	18659102	146.288925
chr3L	223089	225424	144.620121
chr3L	15142889	15144924	144.620016
chr3L	56489	58324	144.619932
chr3L	11491789	11493724	144.619852
chr3L	18819389	18821924	144.619817
chr3L	833889	835324	144.619784
chr3L	204789	207024	144.619760
chr3L	257989	259224	144.619677
chr3L	14975989	14977224	144.619568
chr4	696535	698070	144.481318
chr3R	15342634	15344769	143.900992
chr3R	31809634	31811669	143.900974
chr3R	24162234	24164469	143.900964
chr3R	26051634	26052969	143.900874
chr3R	25246434	25248869	143.900861
chr3R	24829134	24830869	143.900825
